track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
"""Slut!"" (Taylor's Version) (From The Vault)",https://open.spotify.com/track/0CD7DzeCsuPJygddqlUVYa,1989 (Taylor's Version) [Deluxe],https://open.spotify.com/album/1o59UpKw81iHR0HPiSkJR0,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-11-06,180381,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
(Isn’t It) Obvious,https://open.spotify.com/track/2WHpyoNdtUirfIv256JznP,(Isn’t It) Obvious,https://open.spotify.com/album/6mDGrC2zC5bugpOTPwNedv,Alessia Cara,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,2024-10-25,231496,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
360,https://open.spotify.com/track/4w2GLmK2wnioVnb5CPQeex,BRAT,https://open.spotify.com/album/2lIZef4lzdvZkiiCzvPKj7,Charli xcx,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,2024-07-09,133805,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
3D (feat. Jack Harlow),https://open.spotify.com/track/6ehWdR7cGDXnT7aKEASJxE,3D (feat. Jack Harlow),https://open.spotify.com/album/4DKnznk5VbGVvAOYBbQrZJ,"Jung Kook, Jack Harlow","https://open.spotify.com/artist/6HaGTQPmzraVmaVxvz6EUc, https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ",2023-11-06,201812,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
A Little Bit Happy,https://open.spotify.com/track/0QligzLNiKkIKW1Ea2MFHt,A Little Bit Happy,https://open.spotify.com/album/1sijQqTWjxFFCYg71WR0oh,TALK,https://open.spotify.com/artist/6mx5dgNlLjrDDMyFsgrW87,2023-11-06,195278,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
A Little More - Live From Vevo Studios NYC,https://open.spotify.com/track/5jaVLnzum5YDVLNGEy9Dj5,Live From Vevo NYC,https://open.spotify.com/album/0lw1JpvkrR2J78ak24jUQu,Valley,https://open.spotify.com/artist/7blXVKBSxdFZsIqlhdViKc,2025-01-31,222439,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
A Man Like Me,https://open.spotify.com/track/1pJklQvgj7BmpMrO9E2P3u,The Ride: Part 2,https://open.spotify.com/album/3GD05St31XOYQZ0Hboop4T,Johnny Orlando,https://open.spotify.com/artist/6aX6KqXgEcARRHwvWxHcFW,2023-11-06,150266,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
A&W,https://open.spotify.com/track/5nW4z3pfZgJAJ2QTCz9AIE,Did you know that there's a tunnel under Ocean Blvd,https://open.spotify.com/album/5HOHne1wzItQlIYmLXLYfZ,Lana Del Rey,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,2024-07-09,433916,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
ABCD,https://open.spotify.com/track/0V2passWyAXnON67kfAj7y,NA,https://open.spotify.com/album/5zQI9dFbS9TrhvC9clgjz7,NAYEON,https://open.spotify.com/artist/1VwDG9aBflQupaFNjUru9A,2024-07-26,162840,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
Abracadabra,https://open.spotify.com/track/5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,https://open.spotify.com/album/2I6LyArz82waG94e9V5B9d,Lady Gaga,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,2025-02-03,223398,2023-11-08,"your favourite playlist's favourite playlist &lt;3. shop this summer's pop collection <a href=""https://www.umusic.ca/pages/POP"">here</a>. Cover: Selena Gomez, Gracie Abrams, benny blanco",New Pop Hits
