track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
!Darling,https://open.spotify.com/track/2PrNgFm86ze4Fzg4Kqh4Pi,!Darling,https://open.spotify.com/album/4FrCwSik4hS42TxY8x2drq,Kalden Berg,https://open.spotify.com/artist/1Sh4FKSlVLcy3jPRxbzE0j,2024-03-22,226460,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
"""party""",https://open.spotify.com/track/0MYZ5Fh4iyrldnTupSSmxV,"I Love You Say It Back / ""party""",https://open.spotify.com/album/4XwXUOmHZeJ2W1s5pn6NzM,Mungbean,https://open.spotify.com/artist/0n2ZaKBOaZRDmMYoKSyO53,2020-11-13,119616,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
"""U""",https://open.spotify.com/track/1K8H4NSedThelD0gYtJzHZ,"""U""",https://open.spotify.com/album/3tL7RqOOnoE1jy8yRduMCA,Carli Longoni,https://open.spotify.com/artist/0zqpOV3mwWdyqNoqQgT2aq,2022-11-18,193464,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
$1,https://open.spotify.com/track/46RW4jluYNI8ay2NgRwq3m,$1,https://open.spotify.com/album/0FOjeAgCYszGkzaEPzetUg,Timebelle,https://open.spotify.com/artist/5HiW8Shh2vPcD16rE8MaBr,2022-11-11,202709,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
$20,https://open.spotify.com/track/38xXr3MkiKNzNDv4JDJagF,the record,https://open.spotify.com/album/0e9GjrztzBw8oMC6n2CDeI,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus","https://open.spotify.com/artist/1hLiboQ98IQWhpKeP9vRFw, https://open.spotify.com/artist/12zbUHbPHL5DGuJtiUfsip, https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG, https://open.spotify.com/artist/07D1Bjaof0NFlU32KXiqUP",2023-11-08,200093,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
$@Lt,https://open.spotify.com/track/5hYRXOqi6jsxzlVUT76uYy,six,https://open.spotify.com/album/3WqiEqUvFbN7J9jG5y5N7I,Credit Electric,https://open.spotify.com/artist/5POatvLAZTsSIV7QYLMDXU,2024-01-11,189149,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
$U$HI,https://open.spotify.com/track/6dgCutBT5LHK1oQuCMy679,$U$HI,https://open.spotify.com/album/7E2C3Wx6mY18gBNValBFMX,"DEVMO, Majesti","https://open.spotify.com/artist/51nSMscQQbsgJY3QnW8hJY, https://open.spotify.com/artist/7MbVIwFVltp3b3RW7Gkkye",2024-03-09,117867,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
$ugar Mami,https://open.spotify.com/track/49hL5gVxYjtjQFpHZ4kAQj,$ugar Mami,https://open.spotify.com/album/2Ayqn6oH8PF2lyEHjppitx,Angel Bleu,https://open.spotify.com/artist/4SiL7PKZJKkh1DU5rSTAMO,2024-09-16,188089,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
'bout time,https://open.spotify.com/track/0HzPHOXGLBp10XbIZMwBQs,'bout time,https://open.spotify.com/album/2GBFfrc1DA0gwL0hSIQ4BP,Earl Hondo,https://open.spotify.com/artist/6wtwOmHik96gteVK9Kt28x,2025-01-24,242400,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
(Bonus)Miss Me?,https://open.spotify.com/track/6LG6HBOxA6bHSuRyQ6Wx9L,Letters From A Lover,https://open.spotify.com/album/1cAyEeTe31xxXRWUGMFsll,MyaJoy,https://open.spotify.com/artist/3m1KYVu8CVLxABsf7a9Jxp,2024-11-15,215365,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
(I Can't Get No) Satisfaction - Mono Version,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34,Out Of Our Heads,https://open.spotify.com/album/2Q5MwpTmtjscaS34mJFXQQ,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,2024-08-12,222813,2019-09-29,"“With summer winding down, I wanted to share some songs that I’ve been listening to lately – and it wouldn’t be my playlist if it didn’t include an eclectic mix,”.  Includes Obama&#x27;s Favorite Music of 2024.",Obama’s Summer Playlist 2025
